Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),AP pole,Precision pole,Recall pole,F1 pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI AP pole,SAHI Precision pole,SAHI Recall pole,SAHI F1 pole,SAHI Frames Per Second
vineyard_object_detection_paper/2,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.7740474962838387,0.40902909635200396,0.7740474962838387,0.8242424242424242,0.7983567644669839,0.7740474962838387,0.7740474962838387,0.8242424242424242,0.7983567644669839,8.441750859323442,0.753608384605471,0.39771216278526605,0.753608384605471,0.8022727272727272,0.7771795022091077,0.753608384605471,0.753608384605471,0.8022727272727272,0.7771795022091077,0.47496017753459213
vineyard_object_detection_paper/20,"August 2024 March 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.6946346572897196,0.34266594301765857,0.6946346572897196,0.794392523364486,0.7411719347908289,0.6946346572897196,0.6946346572897196,0.794392523364486,0.7411719347908289,36.40695142585699,0.7352196690882575,0.3639464576505752,0.7352196690882575,0.7775700934579439,0.7558020829581275,0.7352196690882575,0.7352196690882575,0.7775700934579439,0.7558020829581275,25.864262367781382
vineyard_object_detection_paper/21,"August 2024 March 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.6746758478616277,0.3515646295497545,0.6746758478616277,0.7139442231075698,0.6937548061145595,0.6746758478616277,0.6746758478616277,0.7139442231075698,0.6937548061145595,56.707773896200976,0.6759042719325449,0.3395249262628625,0.6759042719325449,0.7155378486055777,0.6951566025827833,0.6759042719325449,0.6759042719325449,0.7155378486055777,0.6951566025827833,7.588269844569145
vineyard_object_detection_paper/23,"August 2024 July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6694117353252763,0.3504086691175838,0.6694117353252763,0.7321428571428571,0.6993734288193975,0.6694117353252763,0.6694117353252763,0.7321428571428571,0.6993734288193975,24.429877059087826,0.646918478976379,0.33754721104836594,0.646918478976379,0.7142857142857143,0.6789350637142778,0.646918478976379,0.646918478976379,0.7142857142857143,0.6789350637142778,1.8180967181874161
vineyard_object_detection_paper/24,"August 2024 July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.544620629048885,0.2851939685694721,0.544620629048885,0.6643518518518519,0.5985574182727068,0.544620629048885,0.544620629048885,0.6643518518518519,0.5985574182727068,36.73196043209501,0.5913234361669004,0.3009614082973048,0.5913234361669004,0.6423611111111112,0.6157865563288318,0.5913234361669004,0.5913234361669004,0.6423611111111112,0.6157865563288318,26.162506813237172
vineyard_object_detection_paper/25,"August 2024 July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.5615722188077608,0.30527422713686686,0.5615722188077608,0.6217038539553753,0.5901101539081726,0.5615722188077608,0.5615722188077608,0.6217038539553753,0.5901101539081726,57.92144811043624,0.5557258606816576,0.2941228738925948,0.5557258606816576,0.6176470588235294,0.5850526080096448,0.5557258606816576,0.5557258606816576,0.6176470588235294,0.5850526080096448,7.627018828787243
vineyard_object_detection_paper/26,"March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.8303431767929768,0.4599873296398928,0.8303431767929768,0.8654266958424508,0.8475220175842355,0.8303431767929768,0.8303431767929768,0.8654266958424508,0.8475220175842355,8.798881970241222,0.810576178907748,0.43727699358176925,0.810576178907748,0.8544857768052516,0.8319520045693782,0.810576178907748,0.810576178907748,0.8544857768052516,0.8319520045693782,0.4792345451244319
vineyard_object_detection_paper/27,"March 2025 July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.8204199302773659,0.4514089493727826,0.8204199302773659,0.8518123667377399,0.8358214869737822,0.8204199302773659,0.8204199302773659,0.8518123667377399,0.8358214869737822,25.098532918949413,0.806862659046561,0.4418125650435577,0.806862659046561,0.8411513859275054,0.8236503153355675,0.806862659046561,0.806862659046561,0.8411513859275054,0.8236503153355675,1.8208904746042311
vineyard_object_detection_paper/28,"March 2025 July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.7045682308547063,0.37815872819859303,0.7045682308547063,0.7881679389312977,0.7440271115408613,0.7045682308547063,0.7045682308547063,0.7881679389312977,0.7440271115408613,36.67362309841319,0.7472530883297344,0.4048834205816783,0.7472530883297344,0.7757633587786259,0.7612413730147088,0.7472530883297344,0.7472530883297344,0.7757633587786259,0.7612413730147088,25.64909739170845
vineyard_object_detection_paper/29,"March 2025 July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.6819969055654016,0.3962766117152929,0.6819969055654016,0.7192342752962625,0.7001208035165057,0.6819969055654016,0.6819969055654016,0.7192342752962625,0.7001208035165057,58.02043681650702,0.7035801180871278,0.39601462368602275,0.7035801180871278,0.731084776663628,0.7170687947809018,0.7035801180871278,0.7035801180871278,0.731084776663628,0.7170687947809018,7.468801913677425
