Roboflow Version Name,Description,Tile Size,Image Size,Backbone,ResNet Trained Image Size,mIoU,IoU_background,IoU_pole,IoU_trunk,IoU_vine_row,Precision_background,Precision_pole,Precision_trunk,Precision_vine_row,Recall_background,Recall_pole,Recall_trunk,Recall_vine_row,F1_background,F1_pole,F1_trunk,F1_vine_row,pixel_acc,FPS
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet101,1280x960,0.442112878,0.978816298,0.343586841,0.046711594,0.001884422,0.980224973,0.575391348,0.528687872,0.184239727,0.998508162,0.443485833,0.050379609,0.001911247,0.989223621,0.472803342,0.08337833,0.003745941,0.978278351,15.83823502
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet101,2028x1520,0.440049009,0.978952124,0.326841338,0.139625992,0.00099129,0.980554284,0.597667145,0.464729585,0.271494544,0.998308573,0.39469403,0.163694978,0.000994185,0.989296117,0.448759324,0.222378003,0.001976542,0.978556378,5.825990492
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet101,640x480,0.457783291,0.975736396,0.263700916,0.117441358,0.099254495,0.983131213,0.544609309,0.280306805,0.221878759,0.992273858,0.321941344,0.163949273,0.155585954,0.987634399,0.382113075,0.189856696,0.154865806,0.974630076,38.09523838
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet101,1014x760,0.649167464,0.991379321,0.142094475,0.069528995,2.73E-07,0.994273615,0.216558548,0.105209943,0.006666667,0.996991792,0.207331744,0.135733192,2.73E-07,0.995611328,0.192910699,0.103140863,5.46E-07,0.990955609,26.26925247
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet101,1280x960,0.629728188,0.992149835,0.148077879,0.000140667,0.000228738,0.993678585,0.197067174,0.088228157,0.061911848,0.998393035,0.206667735,0.00014125,0.000232537,0.996004586,0.19595905,0.000280821,0.000454698,0.991292499,16.66493783
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet101,2028x1520,0.646947956,0.991531917,0.124360702,0.071880577,1.82E-07,0.993592417,0.264850418,0.10399013,0.006584362,0.997845455,0.142673105,0.127639692,1.82E-07,0.995689717,0.172477884,0.105687974,3.64E-07,0.991323723,5.869600362
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet101,640x480,0.650626798,0.991701606,0.129208098,0.067555196,0.00404689,0.994445498,0.231741921,0.113108325,0.089514016,0.997150648,0.172656504,0.104769055,0.004249748,0.9957785,0.177207549,0.098326014,0.007665261,0.991120691,64.53726687
vineyard_segmentation_paper/16_aug,Dataset vineyard_segmentation_paper-16_aug,unknown,unknown,resnet101,1014x760,0.777707543,0.994430685,0.057250088,0.038004008,0.002463678,0.995951916,0.079254794,0.080357434,0.050010052,0.998432741,0.0932474,0.051533313,0.002614587,0.997165389,0.077793521,0.054767273,0.004725508,0.994026949,26.36638029
vineyard_segmentation_paper/16_aug,Dataset vineyard_segmentation_paper-16_aug,unknown,unknown,resnet101,1280x960,0.802205925,0.99428863,0.040936611,0,0.0027947,0.994920543,0.086262744,0,0.032905516,0.999341401,0.057409984,0,0.003206846,0.997084493,0.059835187,0,0.005253729,0.993904923,16.7109977
vineyard_segmentation_paper/16_aug,Dataset vineyard_segmentation_paper-16_aug,unknown,unknown,resnet101,2028x1520,0.82340265,0.994510178,0.059271957,0,1.63E-06,0.995178724,0.090126097,0,0.011898391,0.999300085,0.084334248,0,1.63E-06,0.997200518,0.080434476,0,3.26E-06,0.994083633,5.893160993
vineyard_segmentation_paper/16_aug,Dataset vineyard_segmentation_paper-16_aug,unknown,unknown,resnet101,640x480,0.806211096,0.994478795,0.055280424,0.037674547,0.001281279,0.995762761,0.083410923,0.075918128,0.039355619,0.998670961,0.086657116,0.050315936,0.001329314,0.997188472,0.077330491,0.053971262,0.00249757,0.994191405,65.91011819
vineyard_segmentation_paper/17_aug,Dataset vineyard_segmentation_paper-17_aug,unknown,unknown,resnet101,1014x760,0.387984657,0.966035803,0.270168606,0.043656415,0.272077805,0.975476418,0.453415355,0.384749055,0.562404765,0.990100671,0.408709041,0.046728078,0.353901835,0.982708725,0.417180284,0.08093827,0.402802789,0.965538159,7.504892883
vineyard_segmentation_paper/17_aug,Dataset vineyard_segmentation_paper-17_aug,unknown,unknown,resnet101,1280x960,0.394327352,0.960135779,0.266578029,0.085327346,0.265268253,0.977921676,0.493272486,0.439666462,0.466451875,0.981486411,0.3733986,0.097824845,0.424356323,0.979632285,0.410163533,0.151645951,0.398119125,0.959750564,6.973285159
vineyard_segmentation_paper/17_aug,Dataset vineyard_segmentation_paper-17_aug,unknown,unknown,resnet101,2028x1520,0.430223418,0.964162231,0.307510535,0.238891425,0.21032948,0.974825983,0.49645115,0.368917668,0.568186407,0.988810641,0.451363286,0.404740868,0.25981133,0.981738947,0.458254972,0.374290504,0.324710501,0.963544702,5.080107081
vineyard_segmentation_paper/17_aug,Dataset vineyard_segmentation_paper-17_aug,unknown,unknown,resnet101,640x480,0.343177416,0.963286151,0.141740152,0.006554255,0.261129107,0.97417487,0.516634822,0.209246627,0.533418366,0.988549444,0.169920353,0.006993743,0.362711138,0.981275816,0.241346745,0.012665723,0.390859019,0.963013686,8.27061103
vineyard_segmentation_paper/18_aug,Dataset vineyard_segmentation_paper-18_aug,unknown,unknown,resnet101,1014x760,0.414450706,0.981408385,0.333695442,0.16376973,0.052679838,0.986048647,0.45799429,0.438820523,0.252252933,0.995136784,0.52939598,0.206779865,0.070930486,0.990542729,0.473308944,0.256530901,0.085711384,0.980878799,24.89794502
vineyard_segmentation_paper/18_aug,Dataset vineyard_segmentation_paper-18_aug,unknown,unknown,resnet101,1280x960,0.388666608,0.982004055,0.265333627,0.188325114,0.044090222,0.984425976,0.57921309,0.543342806,0.276715499,0.997436776,0.330361351,0.221888006,0.053923114,0.99084637,0.391814355,0.296831471,0.074112012,0.981657383,15.94217548
