Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),mAP50(Mask),mAP50-95(Mask),Precision(Mask),Recall(Mask),F1 (Mask),AP Trunk,Precision Trunk,Recall Trunk,F1 Trunk,AP Vine Row,Precision Vine Row,Recall Vine Row,F1 Vine Row,AP Pole,Precision Pole,Recall Pole,F1 Pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI mAP50(Mask),SAHI mAP50-95(Mask),SAHI Precision(Mask),SAHI Recall(Mask),SAHI F1 (Mask),SAHI AP Trunk,SAHI Precision Trunk,SAHI Recall Trunk,SAHI F1 Trunk,SAHI AP Vine Row,SAHI Precision Vine Row,SAHI Recall Vine Row,SAHI F1 Vine Row,SAHI AP Pole,SAHI Precision Pole,SAHI Recall Pole,SAHI F1 Pole,SAHI Frames Per Second
vineyard_segmentation_paper/1,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.46831327565716,0.22258950363144478,0.46831327565716,0.5223842368145557,0.49387319542961833,0.1759604679751078,0.05474934431531079,0.1759604679751078,0.3162821695968842,0.22612083686598852,0.04433869615471819,0.04433869615471819,0.05822058220582206,0.05034014953381227,0.2531265346307792,0.2531265346307792,0.48532289628180036,0.33271906719724575,0.230416173139826,0.230416173139826,0.4053030303030303,0.29380384515250435,8.242991295154901,0.441250391535596,0.19152341748465093,0.441250391535596,0.49748257288064196,0.4676822661750811,0.18069898694132455,0.05364272568694114,0.18069898694132455,0.3199333250374548,0.23095444037374918,0.042074707470747076,0.042074707470747076,0.056990569905699055,0.04840972782545437,0.27560332181997765,0.27560332181997765,0.49902152641878667,0.3550931541981766,0.22441893153324885,0.22441893153324885,0.4037878787878788,0.2884962175985666,0.4878127205708098
vineyard_segmentation_paper/20,"August 2024 March 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.337176758865094,0.16516617245147056,0.337176758865094,0.35673953438824596,0.3466823913303251,0.2051785498282359,0.06466727947950333,0.2051785498282359,0.2761027532012723,0.23541476533089856,0.08722986565815909,0.08722986565815909,0.10013908205841446,0.09323976871877586,0.19577550487396844,0.19577550487396844,0.2909189777052746,0.23404748472115908,0.3325302789525802,0.3325302789525802,0.4372501998401279,0.3777672594476463,59.51526923241623,0.3335674658740593,0.15090951426790492,0.3335674658740593,0.3576676773040279,0.3451974394554987,0.18829924157514524,0.05741386230111462,0.18829924157514524,0.26882343272398396,0.22146899003495651,0.08486771439409375,0.08486771439409375,0.10570236439499305,0.09414613384489415,0.18604202041365248,0.18604202041365248,0.2930940728656879,0.22760887460594073,0.29398798991768943,0.29398798991768943,0.407673860911271,0.341621020922523,8.03694395853966
vineyard_segmentation_paper/21,"August 2024 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.4994877408741676,0.2519053478714227,0.4994877408741676,0.5496775271218971,0.5233821488502518,0.3693146712238039,0.1411226494961548,0.3693146712238039,0.458568945353168,0.4091305490179512,0.16945264110740804,0.16945264110740804,0.1943089430894309,0.18103156038311113,0.3365415221514273,0.3365415221514273,0.5229885057471264,0.4095432203157694,0.6019498504125761,0.6019498504125761,0.6584093872229465,0.6289150272625704,8.333905375138658,0.4617552335639585,0.21545544070006398,0.4617552335639585,0.5553073486046644,0.5042287051952857,0.3625090631944089,0.13405600154346364,0.3625090631944089,0.4747451681458324,0.411104344937447,0.16919244328853725,0.16919244328853725,0.2073170731707317,0.18632454486169223,0.3138453552490626,0.3138453552490626,0.5545977011494253,0.40085049043834553,0.6044893910456269,0.6044893910456269,0.6623207301173403,0.6320850270093816,0.4606336900878873
vineyard_segmentation_paper/22,"August 2024 July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.40964845245566983,0.21759431517345004,0.40964845245566983,0.4384348446937741,0.42355310200101204,0.2795545983762778,0.11267413615666211,0.2795545983762778,0.35715894557703026,0.31362745942971015,0.05966163744625746,0.05966163744625746,0.07667731629392971,0.06710766247771212,0.2773027728036516,0.2773027728036516,0.45329249617151607,0.3441009582659163,0.5016993848789244,0.5016993848789244,0.541507024265645,0.5208436961281012,26.949529787409098,0.3856909393700684,0.1880979385857195,0.3856909393700684,0.4543560685907404,0.41721717294999167,0.2834779134942593,0.11028780316315401,0.2834779134942593,0.38247730866275803,0.3256190981352633,0.08274608019372748,0.08274608019372748,0.12380191693290735,0.09919363527293712,0.2852378646490165,0.2852378646490165,0.49617151607963245,0.3622349749992723,0.4824497956400339,0.4824497956400339,0.5274584929757343,0.5039511904462848,1.896972632647612
vineyard_segmentation_paper/23,"August 2024 July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.3416181181623204,0.16814190014805758,0.3416181181623204,0.371200509410564,0.3557954704901861,0.25731143254312894,0.10244754369139822,0.25731143254312894,0.3187029943258282,0.28473566008241613,0.08622219684008314,0.08622219684008314,0.0950626381724392,0.09042686333995313,0.2792547758709103,0.2792547758709103,0.38656838656838655,0.3242634808751524,0.4064573249183933,0.4064573249183933,0.47447795823665895,0.4378415652666494,45.0802038596191,0.338370512856821,0.16363591689834173,0.338370512856821,0.36124668318568814,0.3494345940860486,0.2554097030283148,0.1004669698837719,0.2554097030283148,0.3081210864117063,0.2793001434948274,0.0849467098880034,0.0849467098880034,0.09211495946941783,0.08838573325092017,0.28167216056512223,0.28167216056512223,0.3832923832923833,0.32471744464395313,0.39961023863181866,0.39961023863181866,0.44895591647331784,0.42284830672946416,31.034494922326306
vineyard_segmentation_paper/24,"August 2024 July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.39914146799409667,0.1998774117439288,0.39914146799409667,0.42987942267806484,0.41394060332800564,0.32790988566543794,0.13284542797656934,0.32790988566543794,0.3872298273870181,0.35510959916558443,0.17914938869244382,0.17914938869244382,0.2015130674002751,0.1896743020515021,0.3458241906753538,0.3458241906753538,0.4409066378845116,0.3876196932282793,0.4587560776285162,0.4587560776285162,0.5192697768762677,0.48714083574285744,59.27172166105404,0.4070344753337973,0.19328337791078692,0.4070344753337973,0.43908960905652905,0.4224548430757086,0.331527501144533,0.13185993274672084,0.331527501144533,0.3935617982590964,0.35989100826643355,0.19253349145490714,0.19253349145490714,0.22145804676753783,0.20598532587411472,0.33998984345468647,0.33998984345468647,0.4419859686994064,0.3843360318098111,0.46205916852400536,0.46205916852400536,0.5172413793103449,0.48809555387029985,8.055578258335972
vineyard_segmentation_paper/25,"March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.43527979492169894,0.2012962413238374,0.43527979492169894,0.5228735826558771,0.47507280390502415,0.13047253884712576,0.04438195823594919,0.13047253884712576,0.2779853774419219,0.1775921411279872,0.029096510963647636,0.029096510963647636,0.04696132596685083,0.03593083345534871,0.10126681269171577,0.10126681269171577,0.3132530120481928,0.15305484661007107,0.2610542928860139,0.2610542928860139,0.4737417943107221,0.3366167329392016,7.845357422058965,0.44089155162876975,0.19557665467946733,0.44089155162876975,0.4931288872743777,0.46554947024219007,0.12845232800662634,0.04383122283993067,0.12845232800662634,0.2663190741859322,0.17331197184879196,0.027881497827202072,0.027881497827202072,0.04751381215469613,0.035141608958735256,0.1422750206513528,0.1422750206513528,0.3192771084337349,0.196836518925643,0.2152004655413241,0.2152004655413241,0.43216630196936545,0.2873251888807969,0.48486902171011287
vineyard_segmentation_paper/26,"March 2025 July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.4067016547550165,0.18720907642307613,0.4067016547550165,0.46027141422833145,0.431831512419654,0.13079031528075563,0.047446704577562435,0.13079031528075563,0.2620062003090136,0.17448155563435574,0.02524060098317524,0.02524060098317524,0.026472177201512695,0.025841723665008417,0.17545384179967236,0.17545384179967236,0.38961038961038963,0.24194997970983853,0.19167650305941933,0.19167650305941933,0.3699360341151386,0.2525158919407117,26.016918770990863,0.3796449651207214,0.15934952234107932,0.3796449651207214,0.44256117118002986,0.4086958561325311,0.1316817237854449,0.04497691159135945,0.1316817237854449,0.26059521252619783,0.17495612726220638,0.024959104606112784,0.024959104606112784,0.02701242571582928,0.025945203265318833,0.19301478350288018,0.19301478350288018,0.3912337662337662,0.25849923195415775,0.1770712832473418,0.1770712832473418,0.36353944562899787,0.23814694274511364,1.855778763013279
vineyard_segmentation_paper/27,"March 2025 July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.23777977682439022,0.11330787742011929,0.23777977682439022,0.25344198683509733,0.24536119335850012,0.12195955793731707,0.03930190645704597,0.12195955793731707,0.1746597749562395,0.1436280550920016,0.04745693410498154,0.04745693410498154,0.05666003976143141,0.05165174655947812,0.00024752475247524753,0.00024752475247524753,0.001736111111111111,0.0004332755632582322,0.3181742149544944,0.3181742149544944,0.4655831739961759,0.3780163682554545,46.46733012046287,0.21159620254914102,0.09529935617935867,0.21159620254914102,0.2276168921690451,0.21931436288305645,0.12232748796128079,0.038698775191729984,0.12232748796128079,0.1710013558089182,0.14262604403449625,0.04794660609435067,0.04794660609435067,0.05715705765407555,0.052148266408897394,0.0002571685740002572,0.0002571685740002572,0.001736111111111111,0.0004479784970321425,0.3187786892154915,0.3187786892154915,0.4541108986615679,0.37459652531075394,31.581705899307828
vineyard_segmentation_paper/28,"March 2025 July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.3963145149279602,0.20059352115713963,0.3963145149279602,0.4174443554944666,0.4066051093767471,0.25190620821382553,0.08486870571653696,0.25190620821382553,0.33367952384946203,0.28708330483171113,0.05903795507755903,0.05903795507755903,0.06657290201593999,0.06257943126165037,0.2631074045103519,0.2631074045103519,0.3994285714285714,0.3172434963004551,0.4335732650535656,0.4335732650535656,0.5350370981038747,0.47899091393878795,60.136921795507895,0.40622475499978933,0.18842088887425118,0.40622475499978933,0.43410727580818825,0.41970343933992793,0.24901329951009554,0.07977740105850255,0.24901329951009554,0.34250170213227255,0.2883696227449062,0.06921050646059976,0.06921050646059976,0.0806375996249414,0.07448835031152616,0.2831722106552013,0.2831722106552013,0.42914285714285716,0.34120106968868286,0.3946571814144856,0.3946571814144856,0.517724649629019,0.4478908808118256,8.036015399545247
vineyard_segmentation_paper/2,"August 2024 March 2025 July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.36281249179463665,0.16953695710397118,0.36281249179463665,0.39304494998099154,0.3773241085115421,0.13489328516198046,0.044455978572872853,0.13489328516198046,0.24309916045006796,0.173508464277011,0.04550703067004576,0.04550703067004576,0.05096308186195827,0.04808076757581886,0.17233761544441908,0.17233761544441908,0.3284823284823285,0.2260687174812468,0.18683520937147655,0.18683520937147655,0.34985207100591714,0.2435857428537205,27.431595257120712,0.3051806663739292,0.1266203194256686,0.3051806663739292,0.38968531060147305,0.34229456242235606,0.1273897578095375,0.04068093889410686,0.1273897578095375,0.25775530367146615,0.17050918727904496,0.04161416895167456,0.04161416895167456,0.05898876404494382,0.04880112975034776,0.16924331376039956,0.16924331376039956,0.3659043659043659,0.2314384225447664,0.1713117907165384,0.1713117907165384,0.34837278106508873,0.2296791869597344,1.9036874515105082
vineyard_segmentation_paper/3,"August 2024 March 2025 July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.44474356518615843,0.22008642355244973,0.44474356518615843,0.4702168169189231,0.45712559288275556,0.2832234499900705,0.09056850887281434,0.2832234499900705,0.3766183402406329,0.32331127622332534,0.1166959956080019,0.1166959956080019,0.1313543599257885,0.12359206481285291,0.33085477959502985,0.33085477959502985,0.4685746352413019,0.3878520224285767,0.4021195747671796,0.4021195747671796,0.5299260255548084,0.4572600910954249,45.19641601682193,0.43605320868587916,0.2045820524223736,0.43605320868587916,0.46048812689326774,0.44793768524648964,0.2801631805655597,0.08922338214959634,0.2801631805655597,0.36901066820260686,0.31850698441546454,0.1102297051834511,0.1102297051834511,0.12949907235621522,0.11908995418786612,0.3315429997682636,0.3315429997682636,0.4624017957351291,0.38618825723028866,0.3987168367449644,0.3987168367449644,0.5151311365164761,0.44950902835110373,30.660814624240473
vineyard_segmentation_paper/4,"August 2024 March 2025 July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.2641745811820705,0.13575553606660518,0.2641745811820705,0.27447427246514494,0.26922595484152856,0.16387764005235822,0.055716749015487,0.16387764005235822,0.21469626312116374,0.18587608196664138,0.06890616250646261,0.06890616250646261,0.07486072423398328,0.07176012983756341,0.14623483582808244,0.14623483582808244,0.20690922454979788,0.17135973602941984,0.27649192182252963,0.27649192182252963,0.36231884057971014,0.3136397770371802,61.17763978654143,0.2666838269244262,0.1273213673120786,0.2666838269244262,0.28384681722060295,0.2749977908832525,0.16809790750410475,0.054499190499018274,0.16809790750410475,0.22477102200292867,0.19234678860281298,0.06618557787005276,0.06618557787005276,0.07764623955431754,0.07145931027453335,0.16368435377920237,0.16368435377920237,0.22565233370084528,0.18973684016091927,0.2744237908630591,0.2744237908630591,0.3710144927536232,0.31549167798373434,8.250104653038983
vineyard_segmentation_paper/5,"August 2024 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.5730404888677535,0.228926750629148,0.5730404888677535,0.6671739301290448,0.6165348011196687,0.420837045927099,0.13911713587142116,0.420837045927099,0.5421904447763684,0.47386772924397313,0.38994558867520895,0.38994558867520895,0.4467408585055644,0.4164155584023273,0.32572240428524313,0.32572240428524313,0.5418994413407822,0.4068795404453912,0.5468431448208448,0.5468431448208448,0.6379310344827587,0.5888855769635619,6.418485156661948,0.580876030617423,0.2507021555076931,0.580876030617423,0.6562509283678275,0.616267282174468,0.44740493881344934,0.1401147810523479,0.44740493881344934,0.5606035746833734,0.49764819378305036,0.39805735721756985,0.39805735721756985,0.465818759936407,0.42928049714702815,0.4187838822735194,0.4187838822735194,0.5977653631284916,0.4925181944542016,0.5253735769492587,0.5253735769492587,0.6182266009852216,0.5680305529707544,0.4320648988669578
