Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),mAP50(Mask),mAP50-95(Mask),Precision(Mask),Recall(Mask),F1 (Mask),AP Trunk,Precision Trunk,Recall Trunk,F1 Trunk,AP Vine Row,Precision Vine Row,Recall Vine Row,F1 Vine Row,AP Pole,Precision Pole,Recall Pole,F1 Pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI mAP50(Mask),SAHI mAP50-95(Mask),SAHI Precision(Mask),SAHI Recall(Mask),SAHI F1 (Mask),SAHI AP Trunk,SAHI Precision Trunk,SAHI Recall Trunk,SAHI F1 Trunk,SAHI AP Vine Row,SAHI Precision Vine Row,SAHI Recall Vine Row,SAHI F1 Vine Row,SAHI AP Pole,SAHI Precision Pole,SAHI Recall Pole,SAHI F1 Pole,SAHI Frames Per Second
vineyard_segmentation_paper/82,Altitudes 4x4 Tile,4x4,1014x760,1024x768,0.15505893200287754,0.05890387513439275,0.15505893200287754,0.22110781855482106,0.1822848093392975,0.03105981396731565,0.007889226785332035,0.03105981396731565,0.0907551532124133,0.04628065402166549,0.0,0.0,0.0,0.0,0.025365695676747235,0.025365695676747235,0.08411214953271028,0.03897707675341555,0.06781374622519971,0.06781374622519971,0.18815331010452963,0.09969549211382588,30.664108124859492,0.1339509421512549,0.049763504364685254,0.1339509421512549,0.2001476223039934,0.16049133656510853,0.02671781719833831,0.0074049838502705835,0.02671781719833831,0.08531700804324466,0.04069242255509877,0.0,0.0,0.0,0.0,0.010739765299431792,0.010739765299431792,0.07476635514018691,0.018781652175801928,0.06941368629558313,0.06941368629558313,0.18118466898954705,0.10037333054719975,24.2486108640519
vineyard_segmentation_paper/83,Altitudes 6x6 Tile,6x6,676x506,640x480,0.06582838917160935,0.026388584650389457,0.06582838917160935,0.10324074074074074,0.0803951811116556,0.02355786860737356,0.009519563458326236,0.02355786860737356,0.05462962962962963,0.032919780422779356,0.0,0.0,0.0,0.0,0.005712109672505712,0.005712109672505712,0.025,0.009299442033477991,0.06496149614961495,0.06496149614961495,0.1388888888888889,0.08852011752713318,60.973459971283255,0.062492615154183875,0.022366910086585496,0.062492615154183875,0.10324074074074074,0.0778573974382614,0.023404017525304653,0.009130866455568898,0.023404017525304653,0.06018518518518518,0.033702322385257395,0.0,0.0,0.0,0.0,0.004007543611504008,0.004007543611504008,0.025,0.00690776107273466,0.06620450896440995,0.06620450896440995,0.15555555555555556,0.09287947489133559,8.790746011846124
SYSTEM_INFO,Machine specs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hostname,hpc-novel-gpu03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
os,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kernel,5.14.0-611.30.1.el9_7.x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpu_model,AMD EPYC 7343 16-Core Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpu_cores,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mem_total_gb,251.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpu_name,NVIDIA RTX A6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpu_memory_total,49140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
