Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),mAP50(Mask),mAP50-95(Mask),Precision(Mask),Recall(Mask),F1 (Mask),AP Trunk,Precision Trunk,Recall Trunk,F1 Trunk,AP Vine Row,Precision Vine Row,Recall Vine Row,F1 Vine Row,AP Pole,Precision Pole,Recall Pole,F1 Pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI mAP50(Mask),SAHI mAP50-95(Mask),SAHI Precision(Mask),SAHI Recall(Mask),SAHI F1 (Mask),SAHI AP Trunk,SAHI Precision Trunk,SAHI Recall Trunk,SAHI F1 Trunk,SAHI AP Vine Row,SAHI Precision Vine Row,SAHI Recall Vine Row,SAHI F1 Vine Row,SAHI AP Pole,SAHI Precision Pole,SAHI Recall Pole,SAHI F1 Pole,SAHI Frames Per Second
vineyard_segmentation_paper/72,Altitudes Full Resolution,n/a,4056x3040,1536x1152,0.2364601465079342,0.09850150568199538,0.2364601465079342,0.32478272774360323,0.2736717913360253,0.11776475166255469,0.03384745345735745,0.11776475166255469,0.2136353384936572,0.15183286505560273,0.09182810898782569,0.09182810898782569,0.15737704918032788,0.11598184347823307,0.01738913387137033,0.01738913387137033,0.03508771929824561,0.02325387332758477,0.24407701212846805,0.24407701212846805,0.44844124700239807,0.3161048773526301,4.919946980094075,0.23025719591126273,0.10173094889523057,0.23025719591126273,0.3071772090524302,0.26321263451318705,0.11853145416304868,0.03535072268567104,0.11853145416304868,0.21166183532897584,0.15196302245245505,0.0773518627571116,0.0773518627571116,0.14426229508196722,0.10070617652784748,0.019954303122619955,0.019954303122619955,0.03508771929824561,0.02544059814536098,0.25828819660941443,0.25828819660941443,0.4556354916067146,0.32968585124945443,0.4567826233017483
vineyard_segmentation_paper/73,Altitudes Full Resolution,n/a,4056x3040,1536x1152,0.3255891062777063,0.16407251155859393,0.3255891062777063,0.40716572109984206,0.36183650598185696,0.19323764232182977,0.05377490391266998,0.19323764232182977,0.27473939255810426,0.22689144344222234,0.11945517532771142,0.11945517532771142,0.1557377049180328,0.13520462324102364,0.0075883500758835015,0.0075883500758835015,0.06967213114754098,0.013686078919221465,0.45266940156189434,0.45266940156189434,0.5988083416087389,0.5155833595277735,6.511596099709769,0.2846688422918238,0.11592427075509576,0.2846688422918238,0.3691246316766243,0.32144181838637187,0.17318683785746194,0.04669644465195922,0.17318683785746194,0.2587454756594549,0.20749228217967453,0.1095737159360967,0.1095737159360967,0.14959016393442623,0.12649255087532954,0.0058878153342113194,0.0058878153342113194,0.06557377049180328,0.010805420757487411,0.4040989823020779,0.4040989823020779,0.5610724925521351,0.4698208124566774,0.41967372977360157
vineyard_segmentation_paper/74,Altitudes Full Resolution,n/a,4056x3040,1536x1152,0.39790433782336015,0.21642818179878284,0.39790433782336015,0.45619822004428273,0.425061953019103,0.11908206422065713,0.02958668929898798,0.11908206422065713,0.2514432223375111,0.16162123901653797,0.03726357344900448,0.03726357344900448,0.0639269406392694,0.047082402324856096,0.06270654967471193,0.06270654967471193,0.2206896551724138,0.09766317676857464,0.25727606953825505,0.25727606953825505,0.46971307120085015,0.3324559501574874,5.7154972456058655,0.2814191345375936,0.11726180693668864,0.2814191345375936,0.3945455606718838,0.32851618141247096,0.11007083724434584,0.028247922010618084,0.11007083724434584,0.2469081115695337,0.15226322254116212,0.038406035786640674,0.038406035786640674,0.06335616438356165,0.0478224549498657,0.05381964344139005,0.05381964344139005,0.23103448275862068,0.08730218270388863,0.23798683250500674,0.23798683250500674,0.4463336875664187,0.3104438269164411,0.3820684099036379
vineyard_segmentation_paper/75,Altitudes 2x2 Tile,2x2,2028x1520,1024x768,0.017126605133631644,0.0041061380302038234,0.017126605133631644,0.025730994152046785,0.020565061220550088,0.0041987532086541985,0.0008461679501283461,0.0041987532086541985,0.011695906432748537,0.006179210599100102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012596259625962596,0.012596259625962596,0.03508771929824561,0.018537631797300304,22.024200873575833,0.01911016289598885,0.004345409606830486,0.01911016289598885,0.024561403508771926,0.02149556155858773,0.004408297972654409,0.0008808738016658809,0.004408297972654409,0.011695906432748537,0.006403177619695764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013224893917963226,0.013224893917963226,0.03508771929824561,0.019209532859087292,1.8445417133549813
vineyard_segmentation_paper/76,Altitudes 4x4 Tile,4x4,1014x760,1024x768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86171312155079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.073063025063185
vineyard_segmentation_paper/77,Altitudes 6x6 Tile,6x6,676x506,640x480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32299718225092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77707526927585
vineyard_segmentation_paper/78,Altitudes 2x2 Tile,2x2,2028x1520,1024x768,0.21363558300886112,0.0952857782672284,0.21363558300886112,0.2407050244140935,0.22636391017541682,0.09811846696051732,0.02536224889807061,0.09811846696051732,0.17322021575836077,0.1252759234066844,0.03917963224893918,0.03917963224893918,0.0489766081871345,0.043533741640531726,0.0,0.0,0.0,0.0,0.2551757686326128,0.2551757686326128,0.47068403908794787,0.3309376278445448,21.400773319870584,0.20963744111685573,0.08045446387781402,0.20963744111685573,0.23426735495996595,0.22126910664205696,0.08162338116851384,0.02100457183264463,0.08162338116851384,0.15476201814706872,0.10687799867674763,0.03919627256843331,0.03919627256843331,0.0489766081871345,0.043544011889598236,0.0,0.0,0.0,0.0,0.20567387093710818,0.20567387093710818,0.4153094462540717,0.27510659009064614,1.7676156020105531
vineyard_segmentation_paper/79,Altitudes 4x4 Tile,4x4,1014x760,1024x768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.575650629926198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.58083309314183
vineyard_segmentation_paper/80,Altitudes 6x6 Tile,6x6,676x506,640x480,0.04936350777934936,0.015048081580171171,0.04936350777934936,0.057395143487858714,0.05307720879628681,0.011032531824611032,0.003178771658678473,0.011032531824611032,0.028697571743929357,0.015937883122190438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330975954738331,0.0330975954738331,0.08609271523178808,0.04781364936657131,61.17913211621216,0.04538493064992774,0.013244965800927919,0.04538493064992774,0.059602649006622516,0.05153108778327335,0.016134946828016136,0.003595526219288596,0.016134946828016136,0.03532008830022075,0.022150903026870554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484048404840484,0.0484048404840484,0.10596026490066225,0.06645270908061167,8.819424090202505
vineyard_segmentation_paper/81,Altitudes 2x2 Tile,2x2,2028x1520,1024x768,0.1328335737196811,0.04676636205655467,0.1328335737196811,0.14664378442715975,0.13939746731829009,0.062085862592592654,0.010842890258206523,0.062085862592592654,0.10833448667201816,0.07893470565671111,0.009665252239509665,0.009665252239509665,0.015113350125944584,0.011790361619017949,0.0,0.0,0.0,0.0,0.17659233553826828,0.17659233553826828,0.3098901098901099,0.2249792105756952,20.189241838366097,0.12412276233899759,0.04009511465258685,0.12412276233899759,0.14507155313200654,0.13378203681639683,0.05696966611746176,0.010759372814974202,0.05696966611746176,0.10498426846033898,0.0738595050174384,0.009405940594059406,0.009405940594059406,0.013853904282115869,0.011204631962686966,0.0,0.0,0.0,0.0,0.1615030577583259,0.1615030577583259,0.3010989010989011,0.21023859620167532,1.803617060843134
