Roboflow Version Name,Description,Tile Size,Image Size,YOLO Trained Image Size (long side),mAP50 (Box),mAP50-95 (Box),Precision (Box),Recall (Box),F1 (Box),mAP50(Mask),mAP50-95(Mask),Precision(Mask),Recall(Mask),F1 (Mask),AP Trunk,Precision Trunk,Recall Trunk,F1 Trunk,AP Vine Row,Precision Vine Row,Recall Vine Row,F1 Vine Row,AP Pole,Precision Pole,Recall Pole,F1 Pole,Frames Per Second,SAHI mAP50 (Box),SAHI mAP50-95 (Box),SAHI Precision (Box),SAHI Recall (Box),SAHI F1 (Box),SAHI mAP50(Mask),SAHI mAP50-95(Mask),SAHI Precision(Mask),SAHI Recall(Mask),SAHI F1 (Mask),SAHI AP Trunk,SAHI Precision Trunk,SAHI Recall Trunk,SAHI F1 Trunk,SAHI AP Vine Row,SAHI Precision Vine Row,SAHI Recall Vine Row,SAHI F1 Vine Row,SAHI AP Pole,SAHI Precision Pole,SAHI Recall Pole,SAHI F1 Pole,SAHI Frames Per Second
vineyard_segmentation_paper/1,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.6053398836902979,0.31164847964643805,0.6053398836902979,0.7102307742225854,0.6536038359858889,0.3770914891863875,0.12469172421293802,0.3770914891863875,0.5469456499848756,0.4464074892959185,0.24833000387738002,0.24833000387738002,0.33948339483394835,0.286839030686409,0.24792172069352866,0.24792172069352866,0.5596868884540117,0.3436281754885951,0.6350227429882539,0.6350227429882539,0.7416666666666667,0.6842141702356463,6.266441553780362,0.5829077509752314,0.2831938266411628,0.5829077509752314,0.6794613925205848,0.6274920679570392,0.39214868654757506,0.1267178531443811,0.39214868654757506,0.5496805448544314,0.45774010085574307,0.2437331234869054,0.2437331234869054,0.34112341123411233,0.28431955386891034,0.3104599353688297,0.3104599353688297,0.5753424657534246,0.40329713377712767,0.6222530007869901,0.6222530007869901,0.7325757575757575,0.6729226267771136,0.36343906097925355
vineyard_segmentation_paper/10,"March 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6168863208376164,0.332712707543635,0.6168863208376164,0.6712733664914458,0.6429317132098803,0.3360684031387203,0.09695191242158449,0.3360684031387203,0.48704529068634256,0.397710630560789,0.18046629200494338,0.18046629200494338,0.25725806451612904,0.21212623103991837,0.2264474224129579,0.2264474224129579,0.4692556634304207,0.30548013254155276,0.6012914949982596,0.6012914949982596,0.7346221441124781,0.6613032973991565,19.25627740592971,0.5426193439774882,0.25770741316997003,0.5426193439774882,0.6350382977482046,0.5852024430797592,0.30388773240725436,0.08863330685531379,0.30388773240725436,0.46675690384765095,0.3681118129492221,0.16306031817665947,0.16306031817665947,0.25483870967741934,0.1988713938728717,0.17969361036004347,0.17969361036004347,0.4336569579288026,0.2540973741831849,0.5689092686850602,0.5689092686850602,0.7117750439367311,0.6323735142587116,1.5702077902369842
vineyard_segmentation_paper/11,"March 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.5413371788369656,0.2756871363664252,0.5413371788369656,0.5919637610608858,0.5655196799100918,0.320377407769737,0.09871823794055555,0.320377407769737,0.45259943992816587,0.37517976315609114,0.12024932723695686,0.12024932723695686,0.15994020926756353,0.13728351745392406,0.23968677997375928,0.23968677997375928,0.46345811051693403,0.31596555323044584,0.6011961160984949,0.6011961160984949,0.7344,0.6611556028666594,29.417392631932135,0.5481297533294536,0.2646483553041284,0.5481297533294536,0.5876126796852726,0.5671849246914092,0.3205494165005386,0.09764591637608282,0.3205494165005386,0.4411418047528836,0.37129940364767217,0.12121089123852986,0.12121089123852986,0.15994020926756353,0.1379080165455599,0.2462318069923542,0.2462318069923542,0.44028520499108736,0.31583258600901026,0.5942055512707316,0.5942055512707316,0.7232,0.6523874964159493,22.64370341514928
vineyard_segmentation_paper/12,"March 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.5037639238882408,0.25113232585249173,0.5037639238882408,0.5420765445987271,0.5222184747735004,0.3079730936781756,0.09725662974611952,0.3079730936781756,0.41700131161935056,0.35428887714887874,0.14468786258533384,0.14468786258533384,0.18406205923836388,0.16201704801338906,0.20976682114234851,0.20976682114234851,0.391705069124424,0.27321884365745064,0.5694645973068445,0.5694645973068445,0.6752368064952639,0.6178565476394682,58.68671898537981,0.5110397874192641,0.23683417580008329,0.5110397874192641,0.5567259376375884,0.5329054831872511,0.32221891382941426,0.09814788278192163,0.32221891382941426,0.4366323481645211,0.37080046648056575,0.16306002974261916,0.16306002974261916,0.21720733427362482,0.18627859100450878,0.23254929367225607,0.23254929367225607,0.4147465437788018,0.2980059818971486,0.5710474180733676,0.5710474180733676,0.6779431664411367,0.619920917894155,7.990427404470136
vineyard_segmentation_paper/13,"July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.5753537947751232,0.30913873867187963,0.5753537947751232,0.6969354702828957,0.6303353782087653,0.4096296332213953,0.18072172418115004,0.4096296332213953,0.568115474120559,0.47602781449667486,0.22032866195672915,0.22032866195672915,0.32945091514143093,0.26406029738922554,0.260727898179944,0.260727898179944,0.5798816568047337,0.35971831315802183,0.7478323395275127,0.7478323395275127,0.7950138504155124,0.7707016701839398,6.1427242004582405,0.5601249378803566,0.28321580089880544,0.5601249378803566,0.6952734858764055,0.6204245771170984,0.4203855387960699,0.17973677432739169,0.4203855387960699,0.5966541564878453,0.4932448167227879,0.21953606029047765,0.21953606029047765,0.37603993344425957,0.27722516141916537,0.3072427278230874,0.3072427278230874,0.6272189349112426,0.4124480739863359,0.7343778282746445,0.7343778282746445,0.7867036011080333,0.7596407015659,0.3710473705118658
vineyard_segmentation_paper/14,"July 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6210059205219798,0.33724533730254447,0.6210059205219798,0.6944803574287896,0.6556912388646581,0.44800239846615836,0.20079191611840527,0.44800239846615836,0.5911349268291334,0.5097110046765225,0.20075055503810924,0.20075055503810924,0.337152209492635,0.2516569820830614,0.38129080277389144,0.38129080277389144,0.6286644951140065,0.47468237558385307,0.7619658375864743,0.7619658375864743,0.8075880758807588,0.7841139057198472,19.672467637433957,0.5331734828000468,0.2779849096595528,0.5331734828000468,0.6804220728837312,0.5978647576194244,0.42926089991101,0.19674924089756107,0.42926089991101,0.5955490851744839,0.4989138278582457,0.21849260755138478,0.21849260755138478,0.3780687397708674,0.27693790473347857,0.3163154832857773,0.3163154832857773,0.6091205211726385,0.41639670621366115,0.752974608895868,0.752974608895868,0.7994579945799458,0.775520392253715,1.5834482453410383
vineyard_segmentation_paper/15,"July 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,1024x768,0.5045328829566633,0.28551048996646144,0.5045328829566633,0.5559821482285278,0.5290095243717374,0.39614990397414207,0.18317954573929046,0.39614990397414207,0.48695313605871543,0.4368831933414928,0.11481083804575404,0.11481083804575404,0.1513353115727003,0.13056686315008226,0.4208338001545117,0.4208338001545117,0.6040609137055838,0.4960690037752084,0.6528050737221603,0.6528050737221603,0.7054631828978623,0.678113388684961,29.85499249791659,0.5050707630119979,0.27916558879383363,0.5050707630119979,0.5403158470150902,0.5220991631264804,0.3951866889178675,0.18243424540614897,0.3951866889178675,0.4742565433486528,0.431126187675322,0.11147632535567847,0.11147632535567847,0.14985163204747776,0.12784632348718072,0.42690965102632394,0.42690965102632394,0.5888324873096447,0.49496473993319046,0.6471740903716,0.6471740903716,0.684085510688836,0.6651180848029661,23.042871347588903
vineyard_segmentation_paper/16,"July 2025 6x6 Tile 39, 65, 100 feet",6x6,676x506,640x480,0.47625997631115036,0.27257609144554823,0.47625997631115036,0.5159448347513447,0.49530877503688825,0.38566238933640684,0.16536888725972682,0.38566238933640684,0.4582434643917465,0.4188317182405577,0.09630155412272742,0.09630155412272742,0.13146853146853146,0.11117020802610747,0.45497194406998104,0.45497194406998104,0.5850340136054422,0.5118702648820832,0.6057136698165121,0.6057136698165121,0.6582278481012658,0.6308798307466935,59.59437475450395,0.48819068110531466,0.2548539014866366,0.48819068110531466,0.531211699023634,0.5087933993731801,0.40485672957326674,0.16904667121371286,0.40485672957326674,0.4795933020164485,0.43906737259227024,0.11154704785239389,0.11154704785239389,0.16503496503496504,0.13311901920079475,0.4678605558053963,0.4678605558053963,0.5986394557823129,0.5252316651968814,0.6351625850620101,0.6351625850620101,0.6751054852320675,0.6545252149711656,8.201183214736972
vineyard_segmentation_paper/17,"August 2024 March 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,1536x1152,0.5966303850932658,0.2956434366557504,0.5966303850932658,0.7089588864622861,0.6479624529103507,0.3698235156662199,0.10973204236173713,0.3698235156662199,0.5445539561998055,0.44049392017669553,0.2679184727032235,0.2679184727032235,0.33188248095756256,0.29648985008247775,0.26363874934450265,0.26363874934450265,0.5760233918128655,0.36172188590377463,0.5779133249509336,0.5779133249509336,0.7257559958289885,0.6434516084211993,6.292648400687569,0.593124653903026,0.2838641084777869,0.593124653903026,0.6840381519436866,0.6353456118056727,0.38419400339098386,0.10829713614943007,0.38419400339098386,0.547318601500455,0.4514732780568666,0.2550430553242145,0.2550430553242145,0.3297062023939064,0.2876079827652251,0.34126798765768945,0.34126798765768945,0.6052631578947368,0.43645038173048567,0.5562709671910476,0.5562709671910476,0.7069864442127216,0.6226379984996886,0.35947159515910004
vineyard_segmentation_paper/18,"August 2024 March 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,1024x768,0.6483285837099948,0.3307082981464423,0.6483285837099948,0.6989914347710421,0.6727074796104282,0.4292987075185899,0.13357877633141166,0.4292987075185899,0.5667685790941442,0.4885473536525503,0.2798327889910791,0.2798327889910791,0.3434343434343434,0.308388442639567,0.3975574872667368,0.3975574872667368,0.6091603053435114,0.4811204135114821,0.6105058462979537,0.6105058462979537,0.7477110885045778,0.6721783231781283,20.95356120781927,0.5852672194473746,0.2739081362255662,0.5852672194473746,0.681783682476456,0.6298494235736314,0.40442202305812175,0.12486044088409914,0.40442202305812175,0.5620058836959078,0.4703662939913729,0.26722259934527176,0.26722259934527176,0.3423710792131845,0.30016482436085445,0.3465154962738268,0.3465154962738268,0.6091603053435114,0.44174705513981943,0.5995279735552668,0.5995279735552668,0.7344862665310274,0.6601804534695755,1.5835473064660706
