Roboflow Version Name,Description,Tile Size,Image Size,Backbone,ResNet Trained Image Size,mIoU,IoU_background,IoU_pole,IoU_trunk,IoU_vine_row,Precision_background,Precision_pole,Precision_trunk,Precision_vine_row,Recall_background,Recall_pole,Recall_trunk,Recall_vine_row,F1_background,F1_pole,F1_trunk,F1_vine_row,pixel_acc,FPS
vineyard_segmentation_paper/10_aug,Dataset vineyard_segmentation_paper-10_aug,unknown,unknown,resnet18,1014x760,0.3005063821002872,0.9812196839866019,0.17056445749545565,0.0,0.0,0.9819801783967983,0.5203964117079559,0.0,0.0,0.9991986857220747,0.25409945817171,0.0,0.0,0.990481201404799,0.2763765449382273,0.0,0.0,0.9810810201662934,17.392843823803993
vineyard_segmentation_paper/10_aug,Dataset vineyard_segmentation_paper-10_aug,unknown,unknown,resnet18,1280x960,0.2982019040023551,0.9813348493365543,0.15766992592670742,0.0,0.0,0.9818304572685638,0.4649266351199567,0.0,0.0,0.9994779903730744,0.21411979446607482,0.0,0.0,0.9905404087944587,0.25255273624709096,0.0,0.0,0.9811975678943453,23.512967548436155
vineyard_segmentation_paper/10_aug,Dataset vineyard_segmentation_paper-10_aug,unknown,unknown,resnet18,2028x1520,0.32805062214609376,0.9816696934532416,0.2718948810437095,0.0,0.0,0.9823868504059929,0.5442845346162782,0.0,0.0,0.9992480452653221,0.3939167345085894,0.0,0.0,0.9907126369343848,0.41727822716209184,0.0,0.0,0.9815060128594414,12.946386993394343
vineyard_segmentation_paper/10_aug,Dataset vineyard_segmentation_paper-10_aug,unknown,unknown,resnet18,640x480,0.2817365185017278,0.9812530533777066,0.09711219753902178,0.0,0.0,0.9814975994481477,0.453853663457189,0.0,0.0,0.9997396579995291,0.11542019247636484,0.0,0.0,0.99049803622538,0.16494297829764124,0.0,0.0,0.9811434035528274,36.67649143752565
vineyard_segmentation_paper/11_aug,Dataset vineyard_segmentation_paper-11_aug,unknown,unknown,resnet18,1014x760,0.5470018569335192,0.9923455940777243,0.16501782721776556,0.02633145754598755,0.0,0.9933254387968005,0.27245918485973686,0.17771469416822358,0.0,0.9989943746122988,0.30327700746281705,0.0288713020719496,0.0,0.9961383485766141,0.2468127307490283,0.0474850548749244,0.0,0.9917283213357947,44.517476921793374
vineyard_segmentation_paper/11_aug,Dataset vineyard_segmentation_paper-11_aug,unknown,unknown,resnet18,1280x960,0.5468655569046355,0.9921189258806555,0.1712735339617923,5.742882282834864e-05,0.0,0.9926893754468968,0.308733287056109,0.09029323466546041,0.0,0.9994129753739126,0.28612039227040575,5.743871267768386e-05,0.0,0.9960219525558817,0.25459012696501454,0.00011475253722242162,0.0,0.9917961396366716,33.901174860163074
vineyard_segmentation_paper/11_aug,Dataset vineyard_segmentation_paper-11_aug,unknown,unknown,resnet18,2028x1520,0.5352275875650875,0.9919059976959902,0.16724174343313117,0.008009544513770549,0.0,0.9922686267356726,0.3704320590210139,0.1480783975210123,0.0,0.9996270286670055,0.23270846805269327,0.008289196206612075,0.0,0.9959131993662971,0.244115683777597,0.015120000669774668,0.0,0.9917219011322462,13.28710558516258
vineyard_segmentation_paper/11_aug,Dataset vineyard_segmentation_paper-11_aug,unknown,unknown,resnet18,640x480,0.5574932127090904,0.9922807061144184,0.16217206786143346,0.08982952108142336,0.0,0.9935767095687109,0.36297758392282503,0.19300384556615402,0.0,0.9986727556993871,0.23903215463511504,0.1271901915465923,0.0,0.99610630445605,0.23814278890834628,0.13718105862378208,0.0,0.9918954480029495,112.0982420044922
vineyard_segmentation_paper/12_aug,Dataset vineyard_segmentation_paper-12_aug,unknown,unknown,resnet18,1014x760,0.7098608778276836,0.9935690415073097,0.040979474053912675,0.011299135385105843,0.0,0.9939661427738546,0.13313198804397158,0.09845903265267567,0.0,0.9995801525112863,0.06973615040717501,0.011956407435000326,0.0,0.9967281925507947,0.06442409576608187,0.01830202695272639,0.0,0.9934022700161681,51.663735624887984
vineyard_segmentation_paper/12_aug,Dataset vineyard_segmentation_paper-12_aug,unknown,unknown,resnet18,1280x960,0.7235777094482411,0.9934003455162301,0.054123814014144456,0.002863201462091754,0.0,0.9939097954312218,0.14566631072511613,0.03754720090953953,0.0,0.9994565984707056,0.10676129439921317,0.002938961646918331,0.0,0.9966392009803468,0.08384793272479711,0.0053008545538478745,0.0,0.9932511778827352,34.628188987750406
vineyard_segmentation_paper/12_aug,Dataset vineyard_segmentation_paper-12_aug,unknown,unknown,resnet18,2028x1520,0.7243685202912431,0.9933371529025574,0.04321362165504247,0.0009365844667297917,0.0,0.9935581650907461,0.15974925886032376,0.03263669097081468,0.0,0.9997602394232644,0.06519535266033515,0.0009412291925098834,0.0,0.9966048071403723,0.06669066815264135,0.001770611994673718,0.0,0.9932832422906667,13.494121053369634
vineyard_segmentation_paper/12_aug,Dataset vineyard_segmentation_paper-12_aug,unknown,unknown,resnet18,640x480,0.7012635637624459,0.9932685040605012,0.06689825578243168,0.04577259805773292,0.0,0.995244161974613,0.15771550521169736,0.08536430121311987,0.0,0.9979416932295162,0.12114341717144822,0.06985066929034407,0.0,0.9965771288023562,0.10250900972485529,0.068416492796766,0.0,0.9927000212566159,137.77348479908693
vineyard_segmentation_paper/13_aug,Dataset vineyard_segmentation_paper-13_aug,unknown,unknown,resnet18,1014x760,0.30786020164694694,0.9614656778346028,0.19457610441895024,0.0,0.0753990243342346,0.9638234579828132,0.6220611635791143,0.0,0.43491442817299114,0.9974427721956,0.22242096069086204,0.0,0.08600826256836898,0.9802939688877313,0.32196498815563696,0.0,0.13766234439092623,0.9600888141674453,5.7164437792249725
vineyard_segmentation_paper/13_aug,Dataset vineyard_segmentation_paper-13_aug,unknown,unknown,resnet18,1280x960,0.3507454368587024,0.9623157997422449,0.3100704941858489,0.0,0.13059545350671597,0.966982792140191,0.5960563875936582,0.0,0.46870895550608255,0.9949825100252783,0.3918851138904903,0.0,0.15576315122783882,0.9807358567219875,0.46881794105628166,0.0,0.22814416162809012,0.9608226776123047,6.897916508203428
vineyard_segmentation_paper/13_aug,Dataset vineyard_segmentation_paper-13_aug,unknown,unknown,resnet18,2028x1520,0.32893380562607016,0.9624397147490936,0.2962015148486766,0.0,0.057093992906510814,0.9644007751787136,0.6445404653320881,0.0,0.44866957216089687,0.9978656467328268,0.3577508385768641,0.0,0.061781333768921864,0.9808003571322081,0.45021842475269486,0.0,0.10690324440417405,0.9609377737172999,5.316002949572102
vineyard_segmentation_paper/13_aug,Dataset vineyard_segmentation_paper-13_aug,unknown,unknown,resnet18,640x480,0.2746917945741385,0.9607414245279158,0.0,0.0,0.13802575376863827,0.9651164512107332,0.0,0.0,0.48774317444739224,0.9952525732880396,0.0,0.0,0.1727201624202565,0.9799107805841026,0.0,0.0,0.23155017144118226,0.959626719156901,8.470011302290342
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet18,1014x760,0.41128982738373093,0.9770896214778196,0.21189130719816487,0.0,0.0,0.9779156822275396,0.5210376866647707,0.0,0.0,0.9991148502046622,0.25772440216122644,0.0,0.0,0.988327674622891,0.32657480009694656,0.0,0.0,0.976535466192602,17.70427490553306
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet18,1280x960,0.45560159103481945,0.9782608804402178,0.29040588518090366,0.0,0.0,0.9800689120558496,0.48266006862033856,0.0,0.0,0.9980793730463264,0.4128654384922546,0.0,0.0,0.9889346911782763,0.41806192285771604,0.0,0.0,0.9770928192138669,23.650725279746982
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet18,2028x1520,0.423817240570497,0.9775739855991653,0.25519968708830293,0.0,0.0,0.9785285683713482,0.5516595569885004,0.0,0.0,0.9989868618904983,0.3234557491402567,0.0,0.0,0.988579415996444,0.3799080509022443,0.0,0.0,0.9769386010869754,12.652098418690306
vineyard_segmentation_paper/14_aug,Dataset vineyard_segmentation_paper-14_aug,unknown,unknown,resnet18,640x480,0.41892568926185536,0.9775431185162541,0.2342671966329606,0.0,0.02392694282898306,0.9787380755442622,0.5330110918836269,0.0,0.23208440295167673,0.9987411725404481,0.29795203655906394,0.0,0.026788053688508662,0.9885607365117238,0.3501614843141437,0.0,0.04459977581315461,0.9765863037109375,38.797862949861106
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet18,1014x760,0.6958836811375115,0.9913004402961954,0.06778882330440957,0.0,0.0,0.9915083497544929,0.21852047112907297,0.0,0.0,0.999778943514038,0.07863518466840719,0.0,0.0,0.9955673029831863,0.10349065943843597,0.0,0.0,0.9910961668223817,47.78279029268395
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet18,1280x960,0.6962848131654509,0.991824834818337,0.1185481410899161,0.0,1.855939467279172e-05,0.992771452906676,0.20553749296176815,0.0,0.02035306334371755,0.9990018836261549,0.15112563979002042,0.0,1.8565589680077482e-05,0.9958390777670932,0.16629259054269724,0.0,3.705764732819465e-05,0.9913238310637297,33.460578171224334
vineyard_segmentation_paper/15_aug,Dataset vineyard_segmentation_paper-15_aug,unknown,unknown,resnet18,2028x1520,0.6480272315441543,0.9915247143094018,0.12287925387631198,0.0,0.0,0.993027013227994,0.20024389570744497,0.0,0.0,0.998425510461581,0.18179723175579798,0.0,0.0,0.9956860137445745,0.17463075636701386,0.0,0.0,0.9907292797580944,13.401905904783595
