Roboflow Version Name,Description,Tile Size,Image Size,Backbone,ResNet Trained Image Size,mIoU,IoU_background,IoU_pole,IoU_trunk,IoU_vine_row,Precision_background,Precision_pole,Precision_trunk,Precision_vine_row,Recall_background,Recall_pole,Recall_trunk,Recall_vine_row,F1_background,F1_pole,F1_trunk,F1_vine_row,pixel_acc,FPS
vineyard_segmentation_paper/72,Dataset vineyard_segmentation_paper-72,unknown,unknown,resnet18,1014x760,0.38859530242419676,0.9518489479907809,0.0,0.0,0.6025322617060062,0.9672648497740806,0.0,0.0,0.7520613732834763,0.9834765650425118,0.0,0.0,0.7540289783128137,0.9752913710082468,0.0,0.0,0.7508843967165338,0.9527043809906918,4.5564575833087515
vineyard_segmentation_paper/72,Dataset vineyard_segmentation_paper-72,unknown,unknown,resnet18,1280x960,0.38971555037083255,0.9521762225097596,0.0,0.0,0.6066859789735706,0.9713536373625195,0.0,0.0,0.7235787184092644,0.9796702712869293,0.0,0.0,0.7889702717072676,0.9754669379088939,0.0,0.0,0.7538690585176937,0.9526090155707464,6.264438622156534
vineyard_segmentation_paper/72,Dataset vineyard_segmentation_paper-72,unknown,unknown,resnet18,2028x1520,0.3880604929743403,0.9510611204844945,0.0,0.0,0.6011808514128666,0.9709631402842308,0.0,0.0,0.7137030552340038,0.9788484146967265,0.0,0.0,0.7920290428047907,0.9748779454470892,0.0,0.0,0.7496880420478979,0.9515666767232429,4.848645366868593
vineyard_segmentation_paper/72,Dataset vineyard_segmentation_paper-72,unknown,unknown,resnet18,640x480,0.3817765766337895,0.9479339499040247,0.0,0.0,0.5791723566311334,0.9674641046968784,0.0,0.0,0.7207844771671809,0.9791284760512414,0.0,0.0,0.7506384498474167,0.9732169838077747,0.0,0.0,0.7315149151029335,0.9492203097873264,7.487123945731451
vineyard_segmentation_paper/73,Dataset vineyard_segmentation_paper-73,unknown,unknown,resnet18,1014x760,0.36958148053157686,0.9403640848525932,0.0,0.0,0.5379618372737142,0.9616259720667584,0.0,0.0,0.6871186925825816,0.9770297880858239,0.0,0.0,0.7083746839625349,0.9692535645095145,0.0,0.0,0.6963922081212679,0.9418428189556731,5.472962459042256
vineyard_segmentation_paper/73,Dataset vineyard_segmentation_paper-73,unknown,unknown,resnet18,1280x960,0.36553427007377387,0.9406522176923495,0.0,0.0,0.5214848626027461,0.9610691484262369,0.0,0.0,0.6794607194879189,0.9779117008618198,0.0,0.0,0.6867999090207076,0.9694057770782915,0.0,0.0,0.6816731024990796,0.941191119239444,6.899836142493519
vineyard_segmentation_paper/73,Dataset vineyard_segmentation_paper-73,unknown,unknown,resnet18,2028x1520,0.37321411140318794,0.9431279910846846,0.0,0.0,0.549728454528067,0.9626165602898583,0.0,0.0,0.6987923549230385,0.9789859513164492,0.0,0.0,0.7150103173996749,0.9707232361945859,0.0,0.0,0.7061175130024869,0.9439671114036942,4.981892512196636
vineyard_segmentation_paper/73,Dataset vineyard_segmentation_paper-73,unknown,unknown,resnet18,640x480,0.3714037702368983,0.9391057911879825,0.0007934117734996701,0.00026903884984282153,0.5454468391362683,0.9649687963845046,0.5520833333333333,0.2720883534136546,0.6584166409600257,0.9722256859559582,0.000793568533155464,0.0002718596456032005,0.7565549490593433,0.9685789209880764,0.0015846667207661395,0.0005375367169686212,0.7033192330212414,0.9402951485770089,8.395886421021888
vineyard_segmentation_paper/74,Dataset vineyard_segmentation_paper-74,unknown,unknown,resnet18,1014x760,0.3813609451170471,0.9615420430554212,0.0,0.0,0.5639017374127671,0.978335431308722,0.0,0.0,0.7114784030006425,0.9824737564890963,0.0,0.0,0.7287263246665339,0.9803939796870291,0.0,0.0,0.7194331986629114,0.9621599880804081,4.9221440685617255
vineyard_segmentation_paper/74,Dataset vineyard_segmentation_paper-74,unknown,unknown,resnet18,1280x960,0.3820965103642364,0.9616745106796739,0.0,0.0,0.5667115307772718,0.9779365868928505,0.0,0.0,0.7165721226236921,0.983003742708788,0.0,0.0,0.7284719362941372,0.9804626840730053,0.0,0.0,0.722455725865427,0.9623331851050967,5.832456272495301
