Roboflow Version Name,Description,Tile Size,Image Size,Backbone,ResNet Trained Image Size,mIoU,IoU_background,IoU_pole,IoU_trunk,IoU_vine_row,Precision_background,Precision_pole,Precision_trunk,Precision_vine_row,Recall_background,Recall_pole,Recall_trunk,Recall_vine_row,F1_background,F1_pole,F1_trunk,F1_vine_row,pixel_acc,FPS
vineyard_segmentation_paper/1,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,resnet18,1014x760,0.43612185,0.951397889,0.223250407,0.01824412,0.551594986,0.968560365,0.610442595,0.201819955,0.7265325,0.981681053,0.26787754,0.019959909,0.694992615,0.975048206,0.362167294,0.035222443,0.707099064,0.952038607,6.588891513
vineyard_segmentation_paper/1,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,resnet18,1280x960,0.420092783,0.951253618,0.15026329,0.001564438,0.577289784,0.971813327,0.625459016,0.08802595,0.697068293,0.978181111,0.172792051,0.001606431,0.767188055,0.974969413,0.256988363,0.003118602,0.729227941,0.952041446,6.141083626
vineyard_segmentation_paper/1,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,resnet18,2028x1520,0.37649563,0.950796568,0,0,0.555185951,0.968596889,0,0,0.700832126,0.980981806,0,0,0.723743507,0.97472877,0,0,0.710947147,0.951049944,4.857892378
vineyard_segmentation_paper/1,"August 2024 March 2025 July 2025 Full Resolution 39, 65, 100 feet",n/a,4056x3040,resnet18,640x480,0.371314027,0.948289756,0.018440998,0.002687549,0.515837807,0.963218699,0.7348681,0.068079534,0.726668587,0.983953745,0.018623648,0.002822493,0.643084335,0.973407144,0.035867925,0.005341457,0.670638552,0.949419003,7.051997518
vineyard_segmentation_paper/10,"March 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,resnet18,1014x760,0.376610577,0.953728419,0.11255299,0.010227384,0.429933516,0.974533053,0.587410217,0.169413802,0.538848794,0.978101955,0.122326633,0.01086993,0.702525317,0.976245787,0.196730992,0.019965988,0.594524944,0.952665456,14.48452428
vineyard_segmentation_paper/10,"March 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,resnet18,1280x960,0.380566452,0.9559664,0.088495703,0.024958594,0.452845111,0.975416943,0.650679211,0.238461313,0.558009244,0.979523058,0.092256058,0.027404307,0.722685372,0.977416539,0.158592507,0.047899257,0.618041865,0.954669284,17.9960044
vineyard_segmentation_paper/10,"March 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,resnet18,2028x1520,0.342501463,0.955994323,0,0,0.414011528,0.968416531,0,0,0.589941075,0.986761499,0,0,0.604366605,0.977433047,0,0,0.58251589,0.955091985,12.24745657
vineyard_segmentation_paper/10,"March 2025 2x2 Tile 39, 65, 100 feet",2x2,2028x1520,resnet18,640x480,0.369351637,0.954939975,0.082610236,0.010863618,0.428992716,0.974746422,0.575272715,0.137089157,0.537069704,0.979129095,0.087516966,0.011677817,0.700322629,0.97688875,0.147300629,0.021147391,0.593487975,0.953448021,28.02069834
vineyard_segmentation_paper/11,"March 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,resnet18,1014x760,0.403846693,0.957253601,0.135098371,0.105404205,0.417630595,0.973901271,0.568819817,0.523657497,0.548279306,0.982379668,0.159530522,0.114616566,0.648651568,0.97803254,0.218628016,0.178727288,0.567333172,0.95645267,34.17441695
vineyard_segmentation_paper/11,"March 2025 4x4 Tile 39, 65, 100 feet",4x4,1014x760,resnet18,1280x960,0.427071551,0.952957543,0.147064494,0.195160703,0.413103463,0.982422559,0.561850449,0.459874755,0.493550122,0.969370492,0.174596446,0.274041965,0.743574798,0.975769352,0.238035584,0.306933767,0.56011193,0.951447352,34.03101941
